1960,Rome,10,Franjo Škrinjar,Yugoslavia,2:21:40.2,
1960,Rome,11,Nikolay Rumyantsev,Soviet Union,2:21:49.4,
1960,Rome,12,Franjo Mihalić,Yugoslavia,2:21:52.6,
1960,Rome,13,Keith James,South Africa,2:22:58.6,
1960,Rome,14,Pavel Kantorek,Czechoslovakia,2:22:59.8,
1960,Rome,15,Gumersindo Gómez,Argentina,2:23:00.0,
1960,Rome,16,Denis O'Gorman,Great Britain,2:24:16.2,
1960,Rome,17,Miguel Navarro,Spain,2:24:17.4,
1960,Rome,18,Jeff Julian,New Zealand,2:24:50.6,
1960,Rome,19,John J. Kelley,United States,2:24:58.0,
1960,Rome,20,Lee Chang-hoon,South Korea,2:25:02.2,
1960,Rome,21,Arnold Vaide,Sweden,2:25:40.2,
1960,Rome,22,Gerry McIntyre,Ireland,2:26:03.0,
